outer_fold,ablation,n_rows,mae,rmse,r2,pearson,spearman
0,A0,956,0.30739411733392263,0.581040162607295,-0.23372507036889556,-0.20723950972408703,-0.11257969717997635
0,A1,956,0.39032849151074933,0.5138162645475386,0.03523446682860909,0.7136410132776914,0.4123675225605862
0,A2,956,0.41990839567040655,0.5831620800226957,-0.2427524767541358,0.5536688420479717,0.3356783031311664
0,A3,956,0.42486135871206376,0.549897318823411,-0.10501783859494895,0.646479943927733,0.31259814960222493
0,A4,956,0.4192759034121245,0.5746575120192126,-0.2067693219639528,0.5580344885185664,0.33229050616515776
0,A5,956,0.4125759671884241,0.5579880253102861,-0.13777357353584563,0.5722208397419689,0.33667553369972214
0,A6,956,0.4160282124156728,0.5610554581736249,-0.15031734443374245,0.5644247819223234,0.3257903255406035
0,A2+D1,956,0.41805145054388265,0.5709202400109552,-0.1911239690697586,0.5606824538126456,0.3356539937187549
0,A2+D2,956,0.42265334659153236,0.5811725441481208,-0.23428730699762101,0.5513290322196139,0.32921480795328584
0,A2+D3,956,0.41579079678258596,0.5751144765765822,-0.2086893179715792,0.5594562599493774,0.33671558342902475
0,A2+D4,956,0.41905514858669407,0.5781945388861786,-0.22167041134956467,0.5582973390710633,0.3389279379712023
0,A2+D5,956,0.4207748890857704,0.5811419915348537,-0.2341575358585919,0.5578459121366366,0.33510106017373437
0,A5_SHUFFLED_s1009,956,0.42041322705240886,0.572876061602938,-0.19929889843750015,0.5556983148618734,0.3260061192733621
0,A5_SHUFFLED_s2017,956,0.42520933154452023,0.5790193104545011,-0.2251582259287086,0.5489067274110115,0.3316076167464455
0,A5_SHUFFLED_s3019,956,0.417136567133402,0.5660721795487258,-0.17098061988182467,0.5616431908328514,0.3295165165268046
1,A0,916,0.507965849889883,0.7213414863898153,-0.718785093006004,0.2691649613580778,0.054732161138832475
1,A1,916,0.27897950958151846,0.4092595499009022,0.4467296432059943,0.7080577455696397,0.6477646999137636
1,A2,916,0.2572449047368081,0.36454512275651685,0.5610224180119568,0.7790643798164854,0.6882287103426276
1,A3,916,0.28065750891692465,0.42411584887472986,0.4058326796728683,0.6818121898035955,0.6472075005239772
1,A4,916,0.27696334785134386,0.37406509204103505,0.5377955520191413,0.7609762118306621,0.6532537878010907
1,A5,916,0.2737718587468428,0.37383055219209305,0.5383749772501216,0.7575173883268462,0.6461295279157541
1,A6,916,0.28317656208800507,0.3914162363282321,0.4939220319007368,0.7475370332103008,0.659368791982572
1,A2+D1,916,0.25981288020069077,0.36124067078336675,0.5689446519908017,0.7751623584641844,0.6654180428725056
1,A2+D2,916,0.26778683847908474,0.3715627941800185,0.5439586760004438,0.7676342133605392,0.6551268718701474
1,A2+D3,916,0.2671630516215474,0.3692741458725215,0.5495593648705797,0.7712412387110541,0.6733076696485452
1,A2+D4,916,0.2628577318997843,0.37220381762268556,0.54238378555396,0.7655148657582718,0.6656033027684106
1,A2+D5,916,0.2670132016440676,0.36986743391171245,0.5481108165586066,0.7684773525430191,0.6719482546840843
1,A5_SHUFFLED_s1009,916,0.27862593909656247,0.3781272242517611,0.527702495513009,0.7540241620731962,0.6369681631211286
1,A5_SHUFFLED_s2017,916,0.2758921891064448,0.37267211514099163,0.5412315386333615,0.7626991543263621,0.6476557435487952
1,A5_SHUFFLED_s3019,916,0.2754326766894222,0.37347805808113677,0.5392451222108435,0.7610430947887443,0.6531138562194393
2,A0,915,0.9472198742246143,1.263244443776769,-0.8354164469719756,-0.06344412153328116,-0.0062298550953482305
2,A1,915,0.4252193213903269,0.6025775333628114,0.5823757620150108,0.7795318688579973,0.8073873328590169
2,A2,915,0.414457617795882,0.6269373510735113,0.5479274734625612,0.7522270442523546,0.806251296758176
2,A3,915,0.4481426886694381,0.6581302328122449,0.5018231882914899,0.7375607976956979,0.7911245252162745
2,A4,915,0.4192266541997804,0.6287708470224151,0.5452794092627447,0.753184363188801,0.8043562938155291
2,A5,915,0.4309198689175702,0.647497026094499,0.5177909223659962,0.7308672416816775,0.8007527113796581
2,A6,915,0.4318194527435889,0.6448956900036482,0.5216577142078866,0.7347276499348737,0.8032110560495316
