comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
PREDICTED_vs_MAJORITY,mae_all,DIR_TRAIN_MAJORITY,DIR_PREDICTED,0.1533778109405133,0.05376987628683824,0.2217490902361822,0.07013776776401082,0.23438870536023956,0.0002,0.04349046512812331,0.12177330235874526,0.12899535361345651,90,50,5,5,0.11548255964639802,0.16487296987624378,True,0.02,True,True
PREDICTED_vs_MEANCURVE,mae_all,MEAN_CURVE,DIR_PREDICTED,0.06032422730732405,0.008086266693615897,0.10848583702642725,0.008715086483216988,0.10899355853295749,0.0274,0.024921090037141363,0.0697790521039958,0.04502452790595995,90,64,4,5,0.05084702016976456,0.06829740394802929,True,0.02,True,True
ORACLE_vs_PREDICTED,mae_all,DIR_PREDICTED,DIR_ORACLE,0.07879809573658426,0.030965468616995732,0.1163493157472101,0.03821908043184927,0.1253679195943781,0.0002,0.022190179765138054,0.06213250334238655,0.07111334148650324,90,46,5,5,0.05939527067401935,0.08442653114634027,True,0.02,True,True
FULL_vs_PREDICTED,mae_all,DIR_PREDICTED,FULL_MODEL,0.009133625494844177,-0.04791519107484904,0.048275168776517156,-0.0386048319642777,0.055822295778190235,0.763,0.024932386720640513,0.06981068281779343,-0.014888049991560834,90,55,2,5,-0.012588067053639695,0.015907477142676006,False,0.02,False,False
ORACLE_vs_FULL,mae_all,FULL_MODEL,DIR_ORACLE,0.06966447024174008,0.023526533878224638,0.12201247636556842,0.026358707090763673,0.12577838054972995,0.006,0.0243699661882305,0.06823590532704539,0.08600139147806407,90,59,5,5,0.06034401175549271,0.07572116091574986,True,0.02,True,True
