arm,macro_mae_extractant,macro_mae_extractant_seed_sd,macro_mae_chemotype,macro_mae_adjacent,macro_mae_far,macro_sign_acc_strong,macro_pair_spearman,pooled_mae,pooled_mae_adjacent,pooled_mae_far,pooled_sign_acc_strong,n_units_mae_all,n_units_adjacent,n_units_far,n_units_sign,n_seeds
AMP_WELLONLY80,0.4563159656206629,0.013342639736369549,0.5362760130792301,0.18268488872326968,0.5826903146903561,0.7782214753502659,0.48465779321524216,0.4718709390786538,0.16023053948468094,0.7060105156780792,0.8762575701396613,90,83,88,86,5
AMP_PRECISION,0.46093678353910433,0.010672227942845551,0.5346189344069125,0.18426867743451872,0.5921102537889462,0.7763546686148979,0.4765861802071297,0.4768484810983399,0.1618504064460383,0.7131061797452681,0.8779631689531578,90,83,88,86,5
AMP_BASE,0.4615219779467875,0.011279124417795855,0.5339571024521684,0.18444460073994043,0.593123961981081,0.7772738145830257,0.4760177348419975,0.4777647410099592,0.1621179735389319,0.7144734649379177,0.8782597948337659,90,83,88,86,5
AMP_DESHRINK,0.46452716747061035,0.012114755072231307,0.5371043596811201,0.18454915054202942,0.5948182780989753,0.7875845223014962,0.4857731165773348,0.47315572605975975,0.1617592102624865,0.7063475825348219,0.878927203065134,90,83,88,86,5
AMP_WELLONLY95,0.5313605025702496,0.007535860473121134,0.6413030908465966,0.19758762827072673,0.6903315609906412,0.7138909657247456,0.3956981217248645,0.4773820875380072,0.1626988606922498,0.7118495446684513,0.8383141762452108,90,83,88,86,5
