split_seed,extractant,chemotype,n_pairs,n_cells,n_adjacent,n_far,n_strong,y_abs_mean,arm,mae_all,mae_adjacent,mae_far,sign_acc_strong,pair_spearman,n_cells_spearman,curve_spearman
104729,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,sc000,10,1,2,6,5,0.34647875220000035,B1_MEAN_CURVE,0.6714898432407788,0.25120988244281245,0.8600443689786977,0.0,-0.9393939393939393,1,-0.9999999999999999
104729,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,sc000,10,1,2,6,5,0.34647875220000035,C_DIRECT_ROW,0.15553253095716651,0.09571461615866908,0.14062217904068783,1.0,0.5636363636363636,1,0.8999999999999998
104729,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,sc000,10,1,2,6,5,0.34647875220000035,M_SELECTED,0.37329938330168255,0.1037998579217576,0.48844209667814664,0.2,-0.3696969696969697,1,-0.09999999999999999
104729,C1COCCOCCOCCOCCOCCO1,sc001,10,1,2,6,7,0.4034118878000001,B1_MEAN_CURVE,0.7179636270610551,0.29693994728601025,0.8985094829767536,0.0,-0.9393939393939393,1,-0.9999999999999999
104729,C1COCCOCCOCCOCCOCCO1,sc001,10,1,2,6,7,0.4034118878000001,C_DIRECT_ROW,0.12999906727036625,0.03203947023256207,0.14819451190537214,1.0,0.8060606060606059,1,0.9999999999999999
104729,C1COCCOCCOCCOCCOCCO1,sc001,10,1,2,6,7,0.4034118878000001,M_SELECTED,0.21548984984141512,0.1218026306559205,0.256556635597391,1.0,0.9030303030303028,1,0.9999999999999999
104729,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,sc007,91,1,13,49,49,0.5615598713855251,B1_MEAN_CURVE,0.37199237341453883,0.10869579142397325,0.549392072444646,1.0,0.9042204172638956,1,0.7978021978021977
104729,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,sc007,91,1,13,49,49,0.5615598713855251,C_DIRECT_ROW,0.413088000099088,0.13463013120286604,0.6009329344409027,1.0,0.9585921325051762,1,0.9824175824175824
104729,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,sc007,91,1,13,49,49,0.5615598713855251,M_SELECTED,0.3496112402626719,0.07086099471188734,0.5221140240198952,1.0,0.9746774964166269,1,0.9868131868131869
104729,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,15,1,5,3,5,0.2243023744352886,B1_MEAN_CURVE,0.10832985177461024,0.07965504826729827,0.09192810143922862,1.0,0.7060977254916642,1,0.9856107606091624
