arm,macro_mae_extractant,macro_mae_extractant_seed_sd,macro_mae_chemotype,macro_mae_adjacent,macro_mae_far,macro_sign_acc_strong,macro_pair_spearman,pooled_mae,pooled_mae_adjacent,pooled_mae_far,pooled_sign_acc_strong,n_units_mae_all,n_units_adjacent,n_units_far,n_units_sign,n_seeds,macro_curve_spearman
C_DIRECT_ROW,0.46504000976870474,0.014059561864834175,0.5266278813740959,0.1786933480288687,0.5960361480243374,0.8031855943403409,0.5483982808576593,0.5300285266532327,0.1718906141079665,0.8054758225752034,0.7914472871091336,90,83,88,86,5,0.5527455699811296
M_SELECTED,0.4729471843890649,0.010265244374953053,0.5342533563001297,0.1843253278814204,0.6111250206895301,0.7766857965154055,0.4985213779427971,0.5642107875319774,0.17693165502716032,0.8584045021093928,0.7477196885428253,90,83,88,86,5,0.527505854213573
B1_MEAN_CURVE,0.5868968525852951,0.003142040319249402,0.6361682728573707,0.2073698358473631,0.7916669443237774,0.6315044966619506,0.2927722907676655,0.5704952358683162,0.18115156968660864,0.8738557793834986,0.8157458904956124,90,83,88,86,5,0.23563862293420462
