outer_fold,ablation,n_rows,mae,rmse,r2,pearson,spearman
0,A0,956,0.30739411733392263,0.581040162607295,-0.23372507036889556,-0.5022724646794191,-0.31899255645567576
0,A1,956,0.38979271964894996,0.5145309305815171,0.03254881942235388,0.7146136051920028,0.4179602575139333
0,A2,956,0.41744302556402446,0.578819734424649,-0.22431379787218098,0.5563908137983302,0.3401024923045953
0,A3,956,0.4291366536316087,0.5567860442637789,-0.13287701937761454,0.6395403795561884,0.3101787416161907
0,A4,956,0.41983474732579495,0.5776884331768917,-0.2195326403208775,0.5561715406059976,0.3273188105704286
0,A5,956,0.4116580612292764,0.5570919639357006,-0.13412225380451193,0.5679971134205145,0.3390965392141134
0,A6,956,0.41183923217832447,0.5571267091868848,-0.1342637262865043,0.5651705432971391,0.3334657621444873
0,A2+D1,956,0.41537927661376844,0.5670997872044328,-0.17523591061742327,0.5609504677023527,0.3409240003189103
0,A2+D2,956,0.4225233688671901,0.583673870748742,-0.24493474582811037,0.5489469566674735,0.3275184770481669
0,A2+D3,956,0.41172647278951313,0.5720399929366434,-0.19580088335693868,0.5647810125117828,0.3479906375639358
0,A2+D4,956,0.42032964171624304,0.5825170790208989,-0.24000492737888002,0.5550381628379095,0.33359657889203154
0,A2+D5,956,0.418272295434719,0.5820793011984107,-0.23814183119053323,0.5566785116653785,0.3392500319266006
0,A5_SHUFFLED_s1009,956,0.4164381255675059,0.5674898331001798,-0.17685309896425316,0.5622932930780188,0.3326097133292737
0,A5_SHUFFLED_s2017,956,0.42512794282419963,0.5809135143096279,-0.2331873032356513,0.5480027079730253,0.3280673733528071
0,A5_SHUFFLED_s3019,956,0.41995369062206006,0.5723047488456975,-0.19690803886483077,0.5522431994171321,0.3229394409105976
1,A0,916,0.507965849889883,0.7213414863898153,-0.718785093006004,-0.33472057182888326,-0.28647238939492004
1,A1,916,0.2802087436082112,0.41166974670764145,0.44019385426802504,0.7044429249036845,0.6453009114090644
1,A2,916,0.25718719151274394,0.3619664374480908,0.5672108501475319,0.7796299912482615,0.686832819099757
1,A3,916,0.28105674324735747,0.42431735224425315,0.4052679511471936,0.6811924783005614,0.6491104144869752
1,A4,916,0.2684366376020548,0.36658936652335095,0.5560853431698387,0.7689664854983843,0.6511978900024531
1,A5,916,0.2706785194714088,0.3709196788814333,0.5455359778210276,0.7625003058298058,0.6560743016397834
1,A6,916,0.2705209933045382,0.3694229805731345,0.5491961945366302,0.7617290428019712,0.658527056380571
1,A2+D1,916,0.25185674769599703,0.355792368175132,0.581849121205025,0.7854519051833309,0.6756921613450037
1,A2+D2,916,0.26337614401918674,0.36490096574396824,0.5601650024353195,0.7747690533868653,0.6577787147162476
1,A2+D3,916,0.27241934786219746,0.37441080298536655,0.5369408185615481,0.766390384635324,0.6752986793299337
1,A2+D4,916,0.2657901302693808,0.3722009418841362,0.5423908568382542,0.7656617235565495,0.6547702738308088
1,A2+D5,916,0.26242871783125665,0.3677033647210571,0.5533832925863176,0.7715012469636424,0.6741031099485209
1,A5_SHUFFLED_s1009,916,0.2724376438278967,0.3732915773169958,0.5397051249824162,0.7613348188185781,0.6424466768363168
1,A5_SHUFFLED_s2017,916,0.2723516957814957,0.37137266471067687,0.5444252712152322,0.7653914309745597,0.6647970019163635
1,A5_SHUFFLED_s3019,916,0.27426540006972544,0.37110708557682553,0.545076627070244,0.7630235657357503,0.6458316823052276
2,A0,915,0.9472198742246143,1.263244443776769,-0.8354164469719756,-0.17528528425259726,-0.05680644204168632
2,A1,915,0.4227826205952306,0.5972497466509001,0.5897280987269431,0.7843534145425239,0.8100055299741129
2,A2,915,0.41155698608292773,0.6222171216663541,0.554709181349409,0.7559266642683856,0.8076528588517049
2,A3,915,0.4505754507929862,0.6613509655104602,0.4969353400405756,0.7352212878748404,0.7863536807198983
2,A4,915,0.41487284738501284,0.6214376252658266,0.5558241785360332,0.7589772564778527,0.80827906560579
2,A5,915,0.429257145999683,0.6463774014772949,0.5194571118678932,0.731809384258083,0.8033341735032478
2,A6,915,0.4302521069595321,0.6433140343484725,0.5240011784829448,0.7371066740683776,0.8059172419514229
2,A2+D1,915,0.42684003356892997,0.6327672485721543,0.5394807269769271,0.7485642354221225,0.8073503436835142
2,A2+D2,915,0.4128754910229849,0.6212616655531792,0.5560756791908704,0.7586291118317021,0.8130945073937474
2,A2+D3,915,0.41228634623640126,0.6412150066646897,0.5271023223865621,0.7342672436056829,0.7989251300233086
2,A2+D4,915,0.4149593095502152,0.621339466710255,0.5559644861450748,0.7584465087494977,0.811056964480772
2,A2+D5,915,0.40777517745817865,0.6097071744155413,0.572434715224102,0.7692128041738537,0.8198692475747696
2,A5_SHUFFLED_s1009,915,0.4293892045684614,0.6269946611800807,0.54784481924263,0.7560710604381904,0.8050486040862008
2,A5_SHUFFLED_s2017,915,0.4261805069039983,0.6378481911829885,0.5320553545072056,0.744808627292507,0.8068236807095486
2,A5_SHUFFLED_s3019,915,0.4179918544931213,0.6167802764374579,0.5624569597387138,0.7628252767069988,0.8161217867698
3,A0,2921,0.7312620399701275,1.0027480731026428,-0.9259393407369374,-0.13846162511619678,-0.11982578651542448
3,A1,2921,0.6603715827559381,0.9500955429634859,-0.7289940303262012,0.19315262135406625,0.07094296779525673
3,A2,2921,0.5204192989159973,0.740127870036261,-0.049234225554184885,0.4340171244132249,0.6108892464361182
3,A3,2921,0.6475027955244683,0.9556049144731099,-0.7491041951143003,0.09676018122799314,0.05968317712877
3,A4,2921,0.5166758214242988,0.7413672577489555,-0.052751176785133636,0.4295527508691667,0.6277049347451351
3,A5,2921,0.5054470548542486,0.7164476381690155,0.01683175511689905,0.47496663076662293,0.5945255616235078
3,A6,2921,0.49105595072959585,0.6979621583270617,0.06691182386036332,0.5042360081695745,0.6218711861316564
3,A2+D1,2921,0.4972103440523873,0.7080461263020963,0.03975504412977571,0.49345361459654474,0.6500156112610114
3,A2+D2,2921,0.5037963660334371,0.7141453700185121,0.02314032525641474,0.4818091445194583,0.6207083796997874
3,A2+D3,2921,0.5056686046151875,0.708255090889064,0.03918816919617052,0.498767835364216,0.5750971196535926
3,A2+D4,2921,0.5095319936516458,0.7235128194526758,-0.002654698508020692,0.4685694619756259,0.6270006102871302
3,A2+D5,2921,0.5162133707165223,0.7334153449099898,-0.030288653041807168,0.45503533801934715,0.6285102141902581
3,A5_SHUFFLED_s1009,2921,0.49263524289679717,0.6955765850131732,0.07327935016484599,0.5066263116124542,0.6285382164388367
3,A5_SHUFFLED_s2017,2921,0.5011914113922054,0.7143406660239725,0.02260597220710492,0.47604249639617596,0.6261347259458928
3,A5_SHUFFLED_s3019,2921,0.503665584694036,0.7136327184804809,0.024542305551632393,0.4827739229470477,0.6365250719577678
4,A0,991,0.6479772563140445,0.9838838446556313,-0.6347097944550599,0.40358844627062584,0.3840611437521436
4,A1,991,0.34348109385765,0.5006152503718254,0.5767848979838139,0.7666341309083967,0.6695806176910756
4,A2,991,0.3048829119598126,0.44402210786034363,0.6670628987174535,0.8203003621064532,0.7849889736514691
4,A3,991,0.3193420214862042,0.472476798914004,0.6230237585024803,0.7920627097379062,0.7615492457158365
4,A4,991,0.30850781853056075,0.4449597915285546,0.6656552241121253,0.8181035592045873,0.7868695377507703
4,A5,991,0.30216592048450386,0.4326930794768896,0.6838356458841779,0.827950257140439,0.7983663514619206
4,A6,991,0.3058575653683646,0.4410643035290535,0.6714837725362093,0.821885248247417,0.7923372623446333
4,A2+D1,991,0.30410847028222,0.4389803627035923,0.6745807860727042,0.8234732576879207,0.7927214509633593
4,A2+D2,991,0.3044319338826761,0.4386457278734815,0.6750767312523209,0.8239679986211481,0.7871902302478211
4,A2+D3,991,0.3009219668656739,0.4436357449169558,0.6676420527319813,0.821238611687394,0.7913842103840764
4,A2+D4,991,0.3027766792361986,0.43465917133381593,0.6809559122423601,0.826479374413641,0.7885583757370282
4,A2+D5,991,0.3021481300478127,0.4396988122153329,0.6735147311174385,0.8238283477502759,0.7906101312874518
4,A5_SHUFFLED_s1009,991,0.3065502161646639,0.4411191242323661,0.6714021036742696,0.821879465848829,0.7910419409217555
4,A5_SHUFFLED_s2017,991,0.304442004517288,0.4386988621178095,0.6749980089627767,0.8240275990586577,0.7945456451332757
4,A5_SHUFFLED_s3019,991,0.3060555117134172,0.43835771932790785,0.6755032711693402,0.8232837720187006,0.7934081054719857
