model,axis_label,n_curves,n_curves_guarded,n_ligands,slope_true_median,slope_pred_median,slope_mae,slope_mae_median,slope_ratio_median,slope_pearson,slope_spearman,slope_sign_agree,span_true_median,span_pred_median,span_recovery_median,span_recovery_median_unguarded,span_recovery_q25,span_recovery_q75,compression_median,shape_mae,shape_mae_median,within_curve_spearman,within_curve_sign_accuracy,row_mae,n_distinct_pred_median,n_distinct_true_median,step_share_pred_median,linear_r2_pred_median,linear_r2_true_median,cohort
REC_ecfp_plus_recovered,metal_concentration,45,30,4,-1.1226193871745382,-2.6298638788314296e-16,0.8480255286498475,1.1195293690207997,0.00039056698251842704,0.05956690546291607,-0.02385728317462632,0.5777777777777777,0.72923076923077,0.0062406922875739845,0.008034236454030416,0.011044509819555274,0.004890438699622064,0.021271160017192526,0.009029082206804498,0.2655305770814445,0.22939421116086342,0.06353021126407787,0.5300580029991795,0.541185100544916,4.0,8.0,0.5833333333333334,0.60596930210264,0.7515429813530872,FROZEN
REC_ecfp_plus_recovered,metal_series,1605,1210,84,0.08443469855079262,0.039505829063103404,0.09389430325002115,0.07656158283408804,0.29468046654398217,0.35135990280191776,0.37574639935188603,0.7713395638629283,1.0261096605744122,0.40290511240214927,0.33020769186384724,0.37899794870578163,0.17315781435188235,0.5376533172084711,0.3478404287666468,0.29761450466116607,0.2428485313686899,0.49338485768579077,0.7269407424451146,1.0955330873018039,8.0,8.0,1.0,0.8592634177102486,0.8742223263723046,FROZEN
REC_ecfp_plus_recovered,temperature,160,160,5,-0.04032650561688559,2.425214624595689e-18,0.03895765035174237,0.04171812113219917,-5.734087181312403e-17,-0.12704072822747714,-0.07621119809691321,0.4375,1.1765941508309075,0.08454284717890098,0.06371785259906743,0.06371785259906743,0.028804137967698352,0.11730379740945208,0.0713894826058243,0.3951396560359267,0.3977253579688858,0.020487794790125267,0.5620833333333333,1.2354814683140372,2.0,4.0,0.5,0.5997485333854162,0.9893613987029377,FROZEN
GEN9_A0_ROW_ONLY,acid,2035,1900,68,1.7324979229264266,0.3861088747346325,1.6071585222737539,1.3683264536630082,0.17487511974591483,0.17650348413560102,0.1934645297999796,0.8378378378378378,1.9711565739302828,0.477219826,0.22306123273579628,0.23771492930322868,0.12480478597851241,0.3771269779223133,0.2209727199362429,0.6092068922571684,0.5649514919783255,0.6346598308311195,0.8058722335431124,1.2710215857741496,6.0,5.0,1.0,0.9434170943447668,0.9242216412606429,QUARANTINED
GEN9_A0_ROW_ONLY,contact_time,40,0,8,0.00014296899524398737,2.2344604124314783e-17,0.001590831783721304,0.0007401060706645178,0.029231124085575808,0.2854154414539576,0.5085688642824475,0.8,0.06287846248431395,0.017727335499999997,,0.059636278672119514,,,,0.03941835843327689,0.02491240078312181,0.20373406519139997,0.5533333333333333,1.9591603845672707,3.0,5.0,0.6,0.48523033936179816,0.1646628381999693,QUARANTINED
GEN9_A0_ROW_ONLY,extractant,775,775,25,2.573675226299942,0.10782603015388033,2.4439657529087198,2.339783220448659,0.043137629588542836,-0.0012953738774483428,-0.17323756645964394,0.8838709677419355,2.073913043478258,0.09307970999999993,0.04644511481739399,0.04644511481739399,0.018897339317352154,0.0829011477785474,0.04896026190879742,0.6662629248967843,0.5834469208871259,0.691652254394124,0.822923825278664,1.2206655594806421,5.0,5.0,1.0,0.8536828099550392,0.9940258395786431,QUARANTINED
GEN9_A0_ROW_ONLY,metal_concentration,45,30,4,-1.1226193871745382,-0.00041611708824528887,0.8496701789077875,1.1185152195740937,0.0017067319335272737,0.07700043360494738,0.03313511552031433,0.5555555555555556,0.72923076923077,0.006984108000000017,0.010897703197282699,0.015195555053999088,0.0034017827697843967,0.025048775212475536,0.010885138832140458,0.2651651999445861,0.22869910686538455,0.08519835124613408,0.5392158041667846,0.5525907865070766,6.0,8.0,0.8333333333333334,0.5608896733453907,0.7515429813530872,QUARANTINED
GEN9_A0_ROW_ONLY,metal_series,1580,1195,84,0.08631700661437655,0.0455131231696405,0.09480911217613087,0.0821368280800468,0.3164533051451932,0.3604558478632923,0.37553977888342926,0.7879746835443038,1.0307743988542324,0.49739380749999995,0.38287622113920006,0.4425225159894386,0.23417759672164873,0.5869186658082834,0.38292750554631333,0.29889861201036605,0.24117612580763415,0.5023794614665903,0.7292385302852927,1.0916391000324979,8.0,8.0,1.0,0.8311082220680146,0.875015761377274,QUARANTINED
GEN9_A0_ROW_ONLY,temperature,160,160,5,-0.04032650561688559,0.0,0.038361391870903476,0.04044036932942144,0.0,-0.10999505797296709,-0.03897763102668089,0.49375,1.1765941508309075,0.0684819445,0.058980234553815056,0.058980234553815056,0.01996735568780316,0.09951755049554169,0.06672394517827582,0.38947553403340285,0.3819523404759144,0.11551598924193882,0.5877083333333333,1.2379727215188445,3.0,4.0,0.6,0.599748533385414,0.9893613987029377,QUARANTINED
GEN9_A1_ADJ_d05,acid,2035,1900,68,1.7324979229264266,0.439005581234259,1.5793035390581225,1.2757587513904303,0.2082998054754106,0.15111278317292295,0.15154907371822213,0.828009828009828,1.9711565739302828,0.604605811,0.2757114806537251,0.2973666671013093,0.1597330549207502,0.4937072534204906,0.2757333341774031,0.6092171588607117,0.5635226568944034,0.5815539030090429,0.7730925718983165,1.2690123063717786,6.0,5.0,1.0,0.8832080818809345,0.9242216412606429,QUARANTINED
GEN9_A1_ADJ_d05,contact_time,40,0,8,0.00014296899524398737,8.9478140536824e-17,0.003542903749412224,0.0006578222215723199,5.089480212213434e-14,-0.030718406257594057,0.1446369644058525,0.65,0.06287846248431395,0.02653305750000002,,0.06424186278371656,,,,0.06128145224436815,0.026118146590986196,0.17485129433415342,0.5538088768115942,1.880690816820718,3.0,5.0,0.6,0.46369100793562035,0.1646628381999693,QUARANTINED
GEN9_A1_ADJ_d05,extractant,775,775,25,2.573675226299942,0.1052541365504362,2.4584764942750836,2.366008949901849,0.03944784807109573,-0.07683925086182991,-0.14668926946820796,0.7703225806451612,2.073913043478258,0.13953305600000002,0.06833425096099477,0.06833425096099477,0.03530408503803198,0.11470989065027817,0.06894010015007718,0.6760445244407953,0.5878734784411749,0.44448105295225765,0.700161369096853,1.2154207661644536,5.0,5.0,1.0,0.6885953532934765,0.9940258395786431,QUARANTINED
GEN9_A1_ADJ_d05,metal_concentration,45,30,4,-1.1226193871745382,-0.00209977664915062,0.8473890277919304,1.1183112023333643,0.0023096885294457774,0.2653103508144268,0.24188634329829464,0.5777777777777777,0.72923076923077,0.008363088999999997,0.013663329810971386,0.016614614391834037,0.003985018410661224,0.031104913770262595,0.013531633835997224,0.26472060812528736,0.2265129693653845,0.21111179931789523,0.5851580463835366,0.5603010020599049,6.0,8.0,0.8333333333333334,0.4835518643100649,0.7515429813530872,QUARANTINED
GEN9_A1_ADJ_d05,metal_series,1580,1195,84,0.08631700661437655,0.04659233689920094,0.09862333545271403,0.08438011132511886,0.32179625807667334,0.2900153690342431,0.35606300185905077,0.7721518987341772,1.0307743988542324,0.59299445,0.4340916796993671,0.5264467958009513,0.30047140135252726,0.6670144125958222,0.4177385296891021,0.3208034286539552,0.2568021685970774,0.4478295100024166,0.6990109974690764,1.0995017215119218,8.0,8.0,1.0,0.7495724289413779,0.875015761377274,QUARANTINED
GEN9_A1_ADJ_d05,temperature,160,160,5,-0.04032650561688559,-0.00046966121453824916,0.03691803368317742,0.0388107330374302,0.014132179213340392,0.018179636005046046,0.005503315769674661,0.59375,1.1765941508309075,0.0815704765,0.06751232003044852,0.06751232003044852,0.023423561822597132,0.16726248571579935,0.07338785554761112,0.3827540029575336,0.3555112674682798,0.2666857596845208,0.6142708333333333,1.2524340842524802,3.0,4.0,0.6,0.598994609853066,0.9893613987029377,QUARANTINED
GEN9_A2_END_d05,acid,2035,1900,68,1.7324979229264266,0.5307206845113627,1.5298641719157886,1.1585785956382741,0.2734687330879661,0.009920869802331622,0.07270387348272622,0.801965601965602,1.9711565739302828,0.8377521569999999,0.41342182443990205,0.4416975060520792,0.2070333870008996,0.7674456730488743,0.41547015765011713,0.627036279910488,0.5503283408738044,0.5449212252060106,0.7570566300083866,1.278998307101259,6.0,5.0,1.0,0.8254321846247882,0.9242216412606429,QUARANTINED
GEN9_A2_END_d05,contact_time,40,0,8,0.00014296899524398737,4.468950441773841e-17,0.005189193730070134,0.0019254088999672788,2.1809829737921944e-14,-0.22207269813016586,0.004726476433851741,0.65,0.06287846248431395,0.01942855350000003,,0.05888587409955863,,,,0.08456674093568904,0.03004357958425965,0.16715678368415404,0.5402083333333334,2.2806651678160654,3.0,5.0,0.6,0.45248480106514843,0.1646628381999693,QUARANTINED
GEN9_A2_END_d05,extractant,775,775,25,2.573675226299942,0.09511504590266937,2.4579797776699444,2.4073599854138026,0.03215381312752461,-0.030301271212282332,-0.04817792963342517,0.64,2.073913043478258,0.19809167100000002,0.09742664590295325,0.09742664590295325,0.054131771122258684,0.17528577671726409,0.09826573229916113,0.6918911291999642,0.6035273409431138,0.24705138552637737,0.6147759265823782,1.2507491144712746,5.0,5.0,1.0,0.6468516433519788,0.9940258395786431,QUARANTINED
GEN9_A2_END_d05,metal_concentration,45,30,4,-1.1226193871745382,0.0029911090526329757,0.8542003951160257,1.1215464587324064,-0.004759311673946931,-0.0005531887129102893,-0.022531878553813747,0.4,0.72923076923077,0.018380095999999985,0.022304746418304794,0.026131836394684225,0.010924347340956316,0.03013498252586273,0.023891049093515797,0.26647196113630545,0.2292041018653845,-0.06423333965451541,0.46786100972375483,0.5704797627776139,6.0,8.0,0.8333333333333334,0.5146284346730169,0.7515429813530872,QUARANTINED
GEN9_A2_END_d05,metal_series,1580,1195,84,0.08631700661437655,0.04683015679955721,0.1178822662893582,0.09181900951521706,0.35029709057435254,0.20440735624506212,0.27726835290036805,0.720253164556962,1.0307743988542324,0.8240329550000001,0.6164418033101952,0.757220124541975,0.3835312421014173,0.9973555931513145,0.5737134717675112,0.3888067163582413,0.30627382385974544,0.3397977235193386,0.6468322736284629,1.1601898706105238,8.0,8.0,1.0,0.6881806941503846,0.875015761377274,QUARANTINED
GEN9_A2_END_d05,temperature,160,160,5,-0.04032650561688559,0.0007184806200000031,0.042682475855432354,0.04337071669289835,-0.020886623672089266,-0.00802943167775654,-0.06354841441311838,0.35625,1.1765941508309075,0.12478415900000003,0.11945105621909179,0.11945105621909179,0.03701227293981903,0.20158957025384316,0.13204472272516926,0.44902996347093255,0.3924298709887413,-0.18676995005238542,0.44854166666666667,1.3680929063224119,3.0,4.0,0.6,0.5353982300884956,0.9893613987029377,QUARANTINED
GEN9_A3_RAND_d05,acid,2035,1900,68,1.7324979229264266,0.47161093067602633,1.5315177154356796,1.2240720942517567,0.2306937642527205,0.16103158597685427,0.1683447500914783,0.8363636363636363,1.9711565739302828,0.64226976,0.3035213836544165,0.32105675016980273,0.17205885688536757,0.5550955278190084,0.295866722155779,0.6026199163896199,0.5367448402405015,0.5997622955675187,0.7807875999165242,1.2685528093398069,6.0,5.0,1.0,0.8821913177620498,0.9242216412606429,QUARANTINED
GEN9_A3_RAND_d05,contact_time,40,0,8,0.00014296899524398737,2.979280549908637e-17,0.005766274125287932,0.0007463791152969457,2.8274890067852412e-14,0.18433147843959075,0.1701611345951206,0.65,0.06287846248431395,0.017030342999999996,,0.0891428134054862,,,,0.08596315217493258,0.026611490430986207,0.18502513959887232,0.5519618741765481,1.9894512140473144,3.0,5.0,0.6,0.49267021484023943,0.1646628381999693,QUARANTINED
GEN9_A3_RAND_d05,extractant,775,775,25,2.573675226299942,0.08388534476095368,2.5018282508666325,2.3763349590420937,0.027317753608404872,-0.10371895601780119,-0.13772633991012107,0.6916129032258065,2.073913043478258,0.149770664,0.0744925838554097,0.0744925838554097,0.04120701989455948,0.13111284492984002,0.07540915471936332,0.6898619634116799,0.5854628771910693,0.3362662500058096,0.6534295167198394,1.2634839461108978,5.0,5.0,1.0,0.6657033132544015,0.9940258395786431,QUARANTINED
GEN9_A3_RAND_d05,metal_concentration,45,30,4,-1.1226193871745382,0.0005326436007885988,0.8521313898704072,1.1187338403540878,0.003172884850294808,0.13542364751984073,0.13452856901247623,0.5777777777777777,0.72923076923077,0.011853642999999997,0.016030508130048346,0.024978110420781387,0.007563425816712631,0.04091294969181159,0.01633169762632542,0.26572864640559946,0.22893696836538452,0.10780112462842315,0.5374284158107688,0.5715086087960779,5.0,8.0,0.8125,0.6435689162484852,0.7515429813530872,QUARANTINED
GEN9_A3_RAND_d05,metal_series,1580,1195,84,0.08631700661437655,0.04703712136687204,0.10288247835298543,0.08393403656645779,0.3372177723304027,0.21128305663109112,0.3261549899405115,0.7424050632911392,1.0307743988542324,0.6376986855,0.4809212840987432,0.5740437492456687,0.30879707886347696,0.7432404920823851,0.4710009000045574,0.3382087639018199,0.26155216595655734,0.4238213015027554,0.6888792197769148,1.1171809410325468,8.0,8.0,1.0,0.7518768685002504,0.875015761377274,QUARANTINED
GEN9_A3_RAND_d05,temperature,160,160,5,-0.04032650561688559,-0.0011382442848275865,0.03900138726573306,0.04041299010007082,0.0309584607121334,-0.04373539239338092,-0.07593223354803817,0.6625,1.1765941508309075,0.119467532,0.09650273175396215,0.09650273175396215,0.04297468614740456,0.1806545423065195,0.1167093669273579,0.4102864400845176,0.37262106223094804,0.30090706058279015,0.6251041666666667,1.3316432096063315,3.0,4.0,0.6,0.5989946098530601,0.9893613987029377,QUARANTINED
GEN9_A4_MULTI_d05,acid,2035,1900,68,1.7324979229264266,0.45923542639854875,1.5552276725468044,1.2769992485548578,0.21216246185477705,0.16164783765969448,0.17122722637842602,0.8383292383292383,1.9711565739302828,0.63144566,0.289741382676983,0.30511749354261414,0.16402168227466055,0.5018516180428727,0.2842943739642835,0.6053771240179726,0.5442393723525207,0.605040532180811,0.7860160006820534,1.2824904965564559,6.0,5.0,1.0,0.8921321455748633,0.9242216412606429,QUARANTINED
GEN9_A4_MULTI_d05,contact_time,40,0,8,0.00014296899524398737,1.8616471672409135e-17,0.003493024860119394,0.0009744312459341651,0.07018739173049023,0.22337431338700134,0.2747114007055792,0.6,0.06287846248431395,0.020802551999999995,,0.1174361231672611,,,,0.06534399664100801,0.0264810754709862,0.17996339617155624,0.5593404150197628,1.9992226915646085,3.0,5.0,0.6,0.4606292885485347,0.1646628381999693,QUARANTINED
GEN9_A4_MULTI_d05,extractant,775,775,25,2.573675226299942,0.07872302526754286,2.468120114287593,2.349223873000416,0.02963661120266664,-0.11270075613546894,-0.18955055327547954,0.72,2.073913043478258,0.11618726599999996,0.060439338625336805,0.060439338625336805,0.030358346269918776,0.11065582687922215,0.062150067756396886,0.679653597371275,0.5892852856403776,0.37812827040637653,0.6700616408680925,1.2274370475629355,5.0,5.0,1.0,0.7093900524235148,0.9940258395786431,QUARANTINED
GEN9_A4_MULTI_d05,metal_concentration,45,30,4,-1.1226193871745382,-0.0031485708081256665,0.8476447901217589,1.1194708163664127,0.002804664558706882,0.04992093383592435,0.1742907076368534,0.6,0.72923076923077,0.010343736999999964,0.018187227884308297,0.02266098852037944,0.004679081663250073,0.02828847927924866,0.01908406664027025,0.265054125748876,0.22885108136538454,0.19317299182591677,0.5727950136283468,0.5682627324180866,6.0,8.0,0.75,0.6026063973282711,0.7515429813530872,QUARANTINED
GEN9_A4_MULTI_d05,metal_series,1580,1195,84,0.08631700661437655,0.0469704002667156,0.09865595130417039,0.0832364703851324,0.31761216524364855,0.270997403048935,0.3434048967551381,0.7677215189873418,1.0307743988542324,0.602180072,0.44624656542176816,0.5220409233586787,0.2880123582103011,0.6807472915999224,0.43118819421852583,0.31769134787114667,0.24938237835235244,0.45845915722920777,0.7050407682413489,1.1085726063798678,8.0,8.0,1.0,0.7598376600838412,0.875015761377274,QUARANTINED
GEN9_A4_MULTI_d05,temperature,160,160,5,-0.04032650561688559,-4.502059380149522e-18,0.03858874510957569,0.040860912297709384,9.459287390486067e-17,-0.06371008754587507,-0.05523850308076328,0.5625,1.1765941508309075,0.073146564,0.07404686642098512,0.07404686642098512,0.025790529705427286,0.18628600419002428,0.08012771400810081,0.3974208732797215,0.35470744672827986,0.10781657473181835,0.5623958333333333,1.2465534721977405,2.0,4.0,0.5,0.5989946098530612,0.9893613987029377,QUARANTINED
GEN9_REL_MONOLITH,acid,2035,1900,68,1.7324979229264266,0.5239954342089118,1.4825020554417498,1.2524580670868473,0.27198029959919034,0.2103302442429612,0.24545238216767418,0.8417690417690418,1.9711565739302828,0.5996426216146418,0.2901627606243409,0.30047829676428983,0.16650142493833836,0.5039506807639396,0.28851154728920975,0.5640364105760428,0.510788997615304,0.6296589682988991,0.7985578251813094,1.2318837575620798,6.0,5.0,1.0,0.9500262379266107,0.9242216412606429,QUARANTINED
GEN9_REL_MONOLITH,contact_time,40,0,8,0.00014296899524398737,-2.1301723432646543e-06,0.0020034420423905245,0.0007017212299468618,1.9249768469765133e-14,0.23194381911029927,0.5217785206146436,0.575,0.06287846248431395,0.05193436221575646,,0.32618697554194,,,,0.049293004831779626,0.023990083731183245,0.1589220830798599,0.5425,2.1485538066939114,3.0,5.0,0.6,0.4212034632385686,0.1646628381999693,QUARANTINED
GEN9_REL_MONOLITH,extractant,775,775,25,2.573675226299942,0.5210451780818858,1.9841825733756835,1.9548081850150743,0.19152845460908025,0.27108204458927165,0.3256477149235448,0.9509677419354838,2.073913043478258,0.47652110331416403,0.20953012760778428,0.20953012760778428,0.14679135111623315,0.3624227599059895,0.2172702519267732,0.5671798109102415,0.5035632126805429,0.8402100686058442,0.9025990783410138,1.1640823824510946,5.0,5.0,1.0,0.9363391405074808,0.9940258395786431,QUARANTINED
GEN9_REL_MONOLITH,metal_concentration,45,30,4,-1.1226193871745382,0.008878889853669811,0.8537620017108039,1.1311228142277576,-2.69852523542937e-05,0.07751566460777617,0.05831780331575323,0.4444444444444444,0.72923076923077,0.01040752438549436,0.022486051912788886,0.014271921625677905,0.009755390938991398,0.05021593628575228,0.022188441274544026,0.27393142333527465,0.23153075931845302,0.0066781619174063915,0.48950412151392536,0.5434735199625561,4.0,8.0,0.5833333333333334,0.5817507541100404,0.7515429813530872,QUARANTINED
GEN9_REL_MONOLITH,metal_series,1580,1195,84,0.08631700661437655,0.05586642881282333,0.09398694506647828,0.07618955459505289,0.39864521622225774,0.20591168192419404,0.22461809169138988,0.8120253164556962,1.0307743988542324,0.550774121325672,0.4318688725905098,0.49728589837456927,0.2326759205402494,0.6491536159599253,0.4444269277871866,0.29722859243694844,0.24924207904061682,0.5535855522929994,0.7540265738750584,1.0939799624241429,8.0,8.0,1.0,0.8830685605946239,0.875015761377274,QUARANTINED
GEN9_REL_MONOLITH,temperature,160,160,5,-0.04032650561688559,-3.472314040032537e-05,0.038572934956885255,0.041345631623968634,0.0007087442225059751,0.0696360744924971,0.08734905404283602,0.525,1.1765941508309075,0.14855348071760227,0.12168416965859566,0.12168416965859566,0.055691628694863965,0.23632748995674868,0.12979325981160927,0.3909797952240789,0.3737411046450009,0.09442167025038026,0.5575,1.279707257500816,4.0,4.0,1.0,0.2899222202353738,0.9893613987029377,QUARANTINED
GEN9_SHAPE_RECOMPOSED,acid,2035,1900,68,1.7324979229264266,0.6254610607114527,1.406087135983881,1.1211510820356843,0.3338827277366747,0.20467631596043714,0.23753066830725,0.8339066339066339,1.9711565739302828,0.7868306473301687,0.3812321956213077,0.3993295032979127,0.21499929047700933,0.6556194532194672,0.36139011366401874,0.5566900750897071,0.5019681392495235,0.609178116396246,0.7897253811725014,1.215194429834329,6.0,5.0,1.0,0.9551128642622322,0.9242216412606429,QUARANTINED
GEN9_SHAPE_RECOMPOSED,contact_time,40,0,8,0.00014296899524398737,-6.814156454341574e-06,0.003958118888921676,0.0006715408515096455,7.726487278272095e-15,0.16603958449147188,0.3828445911419911,0.575,0.06287846248431395,0.06645219029775767,,0.43354704682176565,,,,0.07312988753142828,0.036737934329620636,0.16768034541063254,0.545625,1.88935325123223,3.0,5.0,0.6,0.6231618176131031,0.1646628381999693,QUARANTINED
GEN9_SHAPE_RECOMPOSED,extractant,775,775,25,2.573675226299942,1.0240136832686502,1.5103337371475218,1.475534403814272,0.38662085478012603,0.33430239990079713,0.3785572737249749,0.9651612903225807,2.073913043478258,0.9651282273088733,0.4232912084165291,0.4232912084165291,0.26903215651219115,0.6588941838541895,0.416602084187348,0.469194113387331,0.43360043588063385,0.8856282679685347,0.9255721769270157,1.077465366957528,5.0,5.0,1.0,0.9560329014834918,0.9940258395786431,QUARANTINED
GEN9_SHAPE_RECOMPOSED,metal_concentration,45,30,4,-1.1226193871745382,-4.1091623106741086e-19,0.8475735155249087,1.1195293690207997,0.000591712389346944,0.09465664712350634,0.00596432079365658,0.6,0.72923076923077,0.006240692287574005,0.008034236454030421,0.011044509819555296,0.004890438699622073,0.021271160017192557,0.009029082206804488,0.2698361128847399,0.2293942111608634,0.039143698296165375,0.5237087966499732,0.5377406719022797,4.0,8.0,0.5833333333333334,0.3999177375423638,0.7515429813530872,QUARANTINED
GEN9_SHAPE_RECOMPOSED,metal_series,1580,1195,84,0.08631700661437655,0.08612556066669265,0.0934162709077915,0.07224210368710775,0.6196386923328356,0.18826455276437343,0.22166288920715152,0.830379746835443,1.0307743988542324,0.9172770734367451,0.6229477004851883,0.7261579744481865,0.3704765865531025,0.9368912233867577,0.6261532589442107,0.29230115411287566,0.24830164229003654,0.5759769136430186,0.767194359613071,1.0768089167702752,8.0,8.0,1.0,0.9134511307926727,0.875015761377274,QUARANTINED
GEN9_SHAPE_RECOMPOSED,temperature,160,160,5,-0.04032650561688559,0.000700947754812739,0.03962953571783297,0.043914695430439785,-0.02180426702902697,-0.007327166178468527,0.002638058679146054,0.4125,1.1765941508309075,0.17745000060186455,0.16258794107125887,0.16258794107125887,0.07135952061274695,0.3367478951595152,0.17314354906061047,0.4077324562510798,0.3890663220374857,0.01752938502649686,0.5290625,1.2243065703619762,4.0,4.0,1.0,0.3856399466670606,0.9893613987029377,QUARANTINED
GEN9_X_MULTI_d2,acid,2035,1900,68,1.7324979229264266,0.6137750968248397,1.725163216836243,1.242261896737713,0.3415161242746282,-0.10052099843918795,0.06605525607860312,0.7857493857493858,1.9711565739302828,1.1458387509999999,0.5773443358513013,0.6113673334176184,0.2753777026461972,1.0779752862724508,0.552502232212942,0.7029328150456071,0.6076310610174017,0.5045229497875909,0.7324206609398617,1.343227453668154,6.0,5.0,1.0,0.762690671696369,0.9242216412606429,QUARANTINED
GEN9_X_MULTI_d2,contact_time,40,0,8,0.00014296899524398737,5.951952319727463e-17,0.008526816191104021,0.0011645530856543096,1.7499789517968303e-14,0.02477051441788268,0.12857825629466563,0.55,0.06287846248431395,0.015096885000000004,,0.07066655865097884,,,,0.1356667493968835,0.026752685591986892,0.02104684325230446,0.5166646080368906,2.5359341669711855,3.0,5.0,0.6,0.48028391438976237,0.1646628381999693,QUARANTINED
GEN9_X_MULTI_d2,extractant,775,775,25,2.573675226299942,0.08863458954585535,2.7301698897208646,2.48212279140574,0.03379837893091734,-0.07083409717586191,0.04767618294578752,0.6064516129032258,2.073913043478258,0.356140759,0.17302864666999992,0.17302864666999992,0.09870913667355488,0.3348737277970234,0.1797657615273834,0.7935400224148649,0.6060233317184963,0.17887667973243768,0.5797975501201308,1.3463955843662256,5.0,5.0,1.0,0.5220810803150587,0.9940258395786431,QUARANTINED
GEN9_X_MULTI_d2,metal_concentration,45,30,4,-1.1226193871745382,0.006177300211630971,0.8625053894351399,1.1112217084573863,-0.001056416881209559,-0.06603701141622004,0.0198810693121886,0.4666666666666667,0.72923076923077,0.02991919300000001,0.03000720887955824,0.04206522303467988,0.018679809599155283,0.0851491312559469,0.03706839356308132,0.2670041491535214,0.23216068261538453,-0.0253127971518854,0.47828617642343135,0.665617936084385,5.0,8.0,0.75,0.6480941487529154,0.7515429813530872,QUARANTINED
GEN9_X_MULTI_d2,metal_series,1580,1195,84,0.08631700661437655,0.0434292237887383,0.13125881404856113,0.092296465813417,0.30527314332438826,0.062336502948401463,0.18263121481727224,0.6930379746835443,1.0307743988542324,0.9530171645,0.7156959549800453,0.9121343874779846,0.43590375531633085,1.207937886758078,0.6910597466715052,0.49599260546390117,0.3512210492900951,0.30166483188485604,0.629181312305301,1.3027999306378344,8.0,8.0,1.0,0.5090882838419027,0.875015761377274,QUARANTINED
GEN9_X_MULTI_d2,temperature,160,160,5,-0.04032650561688559,-0.00015536885048090501,0.03991244241654707,0.03855025789318868,0.004248228534115589,0.049393711776139514,0.16223339965468295,0.55,1.1765941508309075,0.159084373,0.139084347006251,0.139084347006251,0.05546543378141365,0.22183604943349067,0.1543353128025287,0.5039773807757968,0.38118574330434857,0.0697586237405924,0.5202083333333334,1.4834260835047282,3.0,4.0,0.6,0.5336036048134003,0.9893613987029377,QUARANTINED
GEN9_X_MULTI_d8c,acid,2035,1900,68,1.7324979229264266,0.3339859446132853,1.7392374476618233,1.5090306319498898,0.1646667665971766,0.09602715944196803,0.12027738742890545,0.6235872235872236,1.9711565739302828,1.389708481,0.6334867472737153,0.6701159118452242,0.3586876125064668,1.1603949420776238,0.6207950802595443,0.7741324849517208,0.7282284154399999,0.18958870428810104,0.5796483567561482,1.4698856861523277,6.0,5.0,1.0,0.38574672375456065,0.9242216412606429,QUARANTINED
GEN9_X_MULTI_d8c,contact_time,40,0,8,0.00014296899524398737,1.1168220936119399e-17,0.0029456151979386294,0.0015301779121092373,1.6406052673095284e-16,-0.07734498265316528,-0.13610975122864238,0.5,0.06287846248431395,0.06308602600000013,,0.2797260522919548,,,,0.06097570498155547,0.037121999098533864,-0.07693362919146388,0.48257246376811586,2.1356445784098668,3.0,5.0,0.6,0.40734819349547374,0.1646628381999693,QUARANTINED
GEN9_X_MULTI_d8c,extractant,775,775,25,2.573675226299942,0.11023033610590637,2.5531075026538694,2.530608208848064,0.04114200573975502,-0.010635584881802699,0.04218255620707734,0.5574193548387096,2.073913043478258,0.6867505439999999,0.33537900366666673,0.33537900366666673,0.21176535553989012,0.5458582521684772,0.3443648671262261,0.7273948507404443,0.6573633266591742,0.08957109900571375,0.5440384418448935,1.4708515023669873,5.0,5.0,1.0,0.5171983337220959,0.9940258395786431,QUARANTINED
GEN9_X_MULTI_d8c,metal_concentration,45,30,4,-1.1226193871745382,-1.0519455515325718e-16,0.8624796998389223,1.1191620337480155,2.399466636695235e-15,-0.1213877445689803,0.004638916172844007,0.5111111111111111,0.72923076923077,0.053159105000000095,0.06023217980851257,0.07033145495780582,0.029065195142693373,0.07463543512338336,0.0633052004757024,0.2695042696324626,0.23120145486538451,-0.014478393936614573,0.49639907478142775,0.7994991742224948,5.0,8.0,0.75,0.5456444390904744,0.7515429813530872,QUARANTINED
GEN9_X_MULTI_d8c,metal_series,1580,1195,84,0.08631700661437655,0.07822739619668725,0.12589451464007131,0.09906112306901227,0.5077477501434262,0.13056971421962565,0.13907765123840035,0.7164556962025317,1.0307743988542324,1.8010259345,1.253127999523898,1.7263618797897997,0.7973256850970237,2.0690325469911386,1.1584403869910105,0.5551578467240439,0.4998410709744898,0.24766671589701258,0.5970552374852871,1.2916142629462652,8.0,8.0,1.0,0.36316189898092854,0.875015761377274,QUARANTINED
GEN9_X_MULTI_d8c,temperature,160,160,5,-0.04032650561688559,0.00211022437,0.04204790205953836,0.04073438131676694,-0.0725385428792597,-0.05109670409394138,-0.03965881547649568,0.375,1.1765941508309075,0.3020744139999999,0.24933116151976864,0.24933116151976864,0.11797526542669642,0.4041585266749584,0.27789281938258176,0.44218805275137124,0.4262586603162754,-0.1488927584503236,0.4610416666666667,1.421234589329528,3.0,4.0,0.6333333333333333,0.5593357640367258,0.9893613987029377,QUARANTINED
