comparison,reference,candidate,statistic,point_delta,ci95_low,ci95_high,p_worse_one_sided,units_improved,units_total,bootstrap_blocks,bootstrap_replicates,block_macro_delta,n_blocks_positive,largest_block_unit_share,cluster_robust_se,cluster_robust_low,cluster_robust_high,cluster_robust_p_two_sided,bca_low,bca_high,bca_z0,bca_acceleration,split_seed
deconfound_vs_its_base,TREE_MC_ecfp_massaction,DECONF_batch,shape_mae,0.00260108790164303,-0.0077479775217793485,0.011442143616556549,0.27914417116576684,78,131,79,5000,-0.0015954527623412674,47,0.21374045801526717,0.0045537380279161675,-0.006464708103370203,0.011666883906656262,0.5695073506900399,-0.008482929199248968,0.010947084090681132,-0.0195529463769622,-0.021117293422942125,155921
PADRE_vs_its_control,DECOMP_offset_shape_tree,PADRE_donors,mae,0.03909860980815687,-0.03772031670090068,0.09890262382683893,0.14577084583083383,67,131,79,5000,0.02185334058996722,41,0.21374045801526717,0.03317421934978218,-0.02694618754447306,0.1051434071607868,0.24214675491959264,-0.029594758881125695,0.10620334686456406,0.03810997272868065,0.03505749338970787,155921
PADRE_vs_its_control,DECOMP_offset_shape_tree,PADRE_donors,offset_mae,0.03748252103590987,-0.04906949234907631,0.1089060472118389,0.1821635672865427,65,131,79,5000,0.03455638288589032,38,0.21374045801526717,0.03792995264527136,-0.03803021400809486,0.11299525607991459,0.32610849107224704,-0.042643777662128284,0.11336129591460202,0.02105723355782968,0.016854411764539952,155921
PADRE_vs_its_control,DECOMP_offset_shape_tree,PADRE_donors,shape_mae,-0.004629252982749206,-0.01050215194426905,0.0006129613645185099,0.9622075584883023,63,131,79,5000,-0.007248860213653282,34,0.21374045801526717,0.002618276694565343,-0.009841841465462582,0.000583335499964169,0.08096231708193401,-0.010243188783127534,0.0008535919688734347,0.0010026514778481883,0.018724239601093005,155921
network_vs_no_ligand,NULL_metal_cond,HNN_base_film,mae,-1.9465599694637564e-05,-0.1559883639067133,0.1576221185355319,0.49750049990002,57,131,79,5000,-0.04238457594277432,35,0.21374045801526717,0.07513219102918985,-0.14959616788355726,0.14955723668416795,0.9997939418202442,-0.15621021382363234,0.15724308996031072,-0.006517279650583849,0.002234978403053703,155921
network_vs_no_ligand,NULL_metal_cond,HNN_base_film,offset_mae,-0.010280430183158483,-0.17527783729303711,0.1481200290852081,0.5542891421715657,55,131,79,5000,-0.057815464342477065,36,0.21374045801526717,0.077928125668138,-0.16542341074756012,0.14486255038124313,0.8953857319378543,-0.17836698468487494,0.1460050227218276,-0.012032106029748954,0.002087464839986457,155921
network_vs_no_ligand,NULL_metal_cond,HNN_base_film,shape_mae,0.02804405468436981,-0.023672665551724054,0.09670050816208306,0.16096780643871225,57,131,79,5000,0.042015659991912,39,0.21374045801526717,0.030673929900580568,-0.03302304874713629,0.08911115811587592,0.36339601995885223,-0.028513561656365063,0.09030225363244508,-0.020555799371180145,-0.037374946954701276,155921
BEST_vs_gen6_reference,IND_all,REC_ecfp_plus_recovered,mae,0.04990603763775482,-0.008425620466865283,0.10842307869430046,0.04599080183963208,67,131,79,5000,0.061870635122562356,40,0.21374045801526717,0.028450690875070725,-0.00673493689654725,0.10654701217205689,0.0833369665019179,-0.00539646923707125,0.11431247025583098,0.028579452399323784,0.015259260664952931,196613
BEST_vs_gen6_reference,IND_all,REC_ecfp_plus_recovered,offset_mae,0.03213374719939125,-0.04478481453390247,0.10335656008906309,0.20355928814237154,62,131,79,5000,0.04931030897480901,40,0.21374045801526717,0.036789923080399335,-0.04110936332702934,0.10537685772581185,0.3851050782834905,-0.04399722927909977,0.10386194235178414,0.004511946203065805,0.0036715135342447656,196613
BEST_vs_gen6_reference,IND_all,REC_ecfp_plus_recovered,shape_mae,-0.00010270061177938552,-0.020318855188688048,0.01384595788340074,0.498500299940012,70,131,79,5000,-0.009024583601185776,39,0.21374045801526717,0.008304816646616087,-0.016636320489713557,0.016430919266154788,0.9901648746109244,-0.01990444031086648,0.014207622630967387,-0.011029388020359056,0.016435079860569985,196613
exploratory_vs_gen6_reference,IND_all,GEN7_everything_EXPLORATORY,mae,0.05542864413947599,0.0027874133800527743,0.09694831294282402,0.01979604079184163,79,131,79,5000,0.04729172581072041,44,0.21374045801526717,0.02422210565730386,0.007206136091185526,0.10365115218776647,0.0248250538208791,0.006544464798401465,0.09935807387067702,0.012032106029748954,0.03464126988614144,196613
exploratory_vs_gen6_reference,IND_all,GEN7_everything_EXPLORATORY,offset_mae,0.04545392805425751,-0.024518001900278814,0.10182690348104881,0.09218156368726255,69,131,79,5000,0.04730153377604631,42,0.21374045801526717,0.03167949086991007,-0.017615093485549675,0.1085229495940647,0.1553398954363461,-0.02030617630742653,0.10474748819808072,0.020054370352950636,0.014370439778988274,196613
exploratory_vs_gen6_reference,IND_all,GEN7_everything_EXPLORATORY,shape_mae,0.009391985992328579,-0.0062648400256909015,0.02052901878865024,0.11177764447110577,79,131,79,5000,0.00034110871592997596,44,0.21374045801526717,0.006742455239155519,-0.004031211257138213,0.02281518324179537,0.1675886999845124,-0.0037623180174081055,0.022327261609744922,0.03560164077923748,0.07047670533221287,196613
SELECT_inner_vs_gen6_reference,IND_all,SELECT_inner,mae,0.02138758530648101,-0.03840251554751887,0.09648321416698881,0.23975204959008198,64,131,79,5000,0.06484669128050809,41,0.21374045801526717,0.03270337054352286,-0.043719824080354075,0.08649499469331609,0.5150436135145621,-0.043052044340174615,0.08996955422106757,-0.01704589771498915,-0.031347077484092684,196613
SELECT_inner_vs_gen6_reference,IND_all,SELECT_inner,offset_mae,0.014784950304871673,-0.053553322939099764,0.09828903929903707,0.3287342531493701,69,131,79,5000,0.06687007758546033,43,0.21374045801526717,0.037395510464614895,-0.0596637920903238,0.08923369270006715,0.6936513075156489,-0.06303378757347558,0.08895048071330565,-0.037608287661255936,-0.032153777738886065,196613
SELECT_inner_vs_gen6_reference,IND_all,SELECT_inner,shape_mae,-0.0074948986841365806,-0.03180665190484896,0.010271128118813791,0.754249150169966,62,131,79,5000,-0.006133213961649018,36,0.21374045801526717,0.010931600586159312,-0.029258043668512007,0.014268246300238846,0.49498697470716807,-0.03384107332837419,0.00948360220459901,-0.026573386823392654,-0.013628452215055738,196613
BEST_vs_no_ligand,NULL_metal_cond,REC_ecfp_plus_recovered,mae,0.1293413801482645,0.03405327203565132,0.23285445604609253,0.00599880023995201,75,131,79,5000,0.11162193617025155,50,0.21374045801526717,0.04811321648391011,0.033555324140169734,0.22512743615635925,0.00877762033761849,0.0321583493707351,0.230080521823204,-0.01704589771498915,-4.3025568354412215e-06,196613
BEST_vs_no_ligand,NULL_metal_cond,REC_ecfp_plus_recovered,offset_mae,0.09647666070044685,-0.010449169736305537,0.1963681024346788,0.03779244151169766,68,131,79,5000,0.05978117482034943,41,0.21374045801526717,0.051313740788759304,-0.005681149738617511,0.19863447113951122,0.06382342070489712,-0.008685202851764426,0.19776382191024175,-0.0020053039636734648,0.009572178299119315,196613
BEST_vs_no_ligand,NULL_metal_cond,REC_ecfp_plus_recovered,shape_mae,0.0848715294796369,0.031896256002139155,0.15453644513641268,0.0011997600479904018,80,131,79,5000,0.11327318191217872,53,0.21374045801526717,0.031109042053394723,0.022938184294096393,0.14680487466517742,0.007865095972079336,0.0285475423908482,0.1497746552184841,-0.02356448643428617,-0.02623957611831111,196613
gen6_reference_vs_no_ligand,NULL_metal_cond,IND_all,mae,0.07943534251050967,-0.02955394874881791,0.19921478869734385,0.07578484303139373,73,131,79,5000,0.049751301047689184,52,0.21374045801526717,0.05800456020979029,-0.036042866160862566,0.19491355118188192,0.17478333988132563,-0.029461968834060628,0.1999737331629552,-0.009023984261129074,0.005821867013020409,196613
gen6_reference_vs_no_ligand,NULL_metal_cond,IND_all,offset_mae,0.06434291350105559,-0.06205446294705362,0.19832006137310723,0.15276944611077783,66,131,79,5000,0.010470865845540389,44,0.21374045801526717,0.0646379755024824,-0.06434141056198339,0.19302723756409457,0.32260277224629297,-0.055616754046570495,0.20592399495665709,0.004010615991203968,0.019489241234405014,196613
gen6_reference_vs_no_ligand,NULL_metal_cond,IND_all,shape_mae,0.08497423009141628,0.02952345222086019,0.16032533363458737,0.0013997200559888023,76,131,79,5000,0.12229776551336449,52,0.21374045801526717,0.03346359886633954,0.018353322376473982,0.15159513780635858,0.013096331638632613,0.024256990827807093,0.1533194384731412,-0.012032106029748954,-0.04274824643457597,196613
indicators_on_vs_off,IND_none,IND_all,mae,0.06159659736589167,0.026242863972662657,0.09184399188672975,0.0005998800239952009,74,131,79,5000,0.0719666719982132,50,0.21374045801526717,0.016398942954067852,0.028948809854175556,0.09424438487760778,0.00033096608240656153,0.01972682291028452,0.08808019570387327,-0.06471615494550698,-0.034890720233397975,196613
indicators_on_vs_off,IND_none,IND_all,offset_mae,0.07338949108552692,0.030793588851038837,0.10868565022085279,0.0009998000399920016,79,131,79,5000,0.07857233597272692,53,0.21374045801526717,0.019640335981527018,0.03428858576622707,0.11249039640482678,0.0003534182755112232,0.02908880691012106,0.10738893235801944,-0.03209034878725277,-0.006958945049873804,196613
indicators_on_vs_off,IND_none,IND_all,shape_mae,0.0025349354596142966,-0.0031973391632065203,0.008011937684362695,0.1765646870625875,78,131,79,5000,0.003289041441905175,51,0.21374045801526717,0.0026630592325797148,-0.002766808207638939,0.007836679126867533,0.3440939561290037,-0.003608499408911315,0.007563146081542459,-0.03209034878725277,-0.01312877520503384,196613
deconfound_vs_its_base,TREE_MC_ecfp_massaction,DECONF_batch,mae,-0.0387199533912925,-0.1200651024248513,0.026259936347973568,0.8604279144171165,62,131,79,5000,-0.0932371651198271,28,0.21374045801526717,0.041053936477377734,-0.12045206249046131,0.04301215570787631,0.3485172034592853,-0.10191772305503806,0.049859575933471637,0.1024493677275445,0.12203746062302634,196613
deconfound_vs_its_base,TREE_MC_ecfp_massaction,DECONF_batch,offset_mae,-0.07102736704468163,-0.1653567661769666,-0.0011776547608674819,0.9774045190961808,58,131,79,5000,-0.13650827124805603,30,0.21374045801526717,0.04449690586025271,-0.1596139016477555,0.017559167558392236,0.11448098500420739,-0.14669179152373474,0.015972597403088686,0.06270677794321385,0.09787939446388559,196613
deconfound_vs_its_base,TREE_MC_ecfp_massaction,DECONF_batch,shape_mae,0.01322297706691736,-0.003130542622190685,0.02582598722265497,0.0669866026794641,72,131,79,5000,-0.00011169318244438897,41,0.21374045801526717,0.007912289588700916,-0.0025291814683371158,0.028975135602171832,0.09869096775917097,0.00011617049051612837,0.029453106360033576,0.06823319845380023,0.11771584782960662,196613
PADRE_vs_its_control,DECOMP_offset_shape_tree,PADRE_donors,mae,-0.02867011545189095,-0.07698967291679493,0.027814570117098675,0.8612277544491101,67,131,79,5000,-0.011497832471791628,39,0.21374045801526717,0.025771663467204973,-0.0799775561239773,0.022637325220195403,0.2693544927682472,-0.0765420581152912,0.02851667944633646,0.02757640573939172,-0.005483971229108205,196613
PADRE_vs_its_control,DECOMP_offset_shape_tree,PADRE_donors,offset_mae,-0.03806366541055962,-0.0991982290689702,0.03330651377941623,0.8622275544891022,64,131,79,5000,-0.010996118125440378,37,0.21374045801526717,0.032700898861586794,-0.10316615405665724,0.027038823235538002,0.24797437426085298,-0.10233773073579668,0.0293294199846614,-0.013034836136889385,-0.01566272123442886,196613
PADRE_vs_its_control,DECOMP_offset_shape_tree,PADRE_donors,shape_mae,-0.003622195229437352,-0.008848160502844774,0.0015648535710977168,0.9300139972005599,68,131,79,5000,-0.005545272476472468,40,0.21374045801526717,0.00244502604448404,-0.008489868163266646,0.0012454777043919424,0.14251408692720663,-0.008850012007661934,0.0015627974189462556,0.014538956187067702,-0.007882614147933493,196613
network_vs_no_ligand,NULL_metal_cond,HNN_base_film,mae,-0.0837491828104794,-0.24839638351174523,0.060993064152459885,0.8688262347530494,59,131,79,5000,-0.10683124325603761,39,0.21374045801526717,0.07617968750943171,-0.23541129039162212,0.06791292477066331,0.27499110137333954,-0.26390887520081685,0.05440998704378254,-0.028579452399323923,-0.01004244817445151,196613
network_vs_no_ligand,NULL_metal_cond,HNN_base_film,offset_mae,-0.13876869033023023,-0.32429199498328726,0.020166802467454822,0.9522095580883824,51,131,79,5000,-0.17466984495230975,34,0.21374045801526717,0.08433821290843013,-0.30667317428779467,0.029135793627334206,0.10391498278481155,-0.32682028164665466,0.01711963584494314,-0.021057233557829822,0.0010709980260798495,196613
network_vs_no_ligand,NULL_metal_cond,HNN_base_film,shape_mae,0.053877663933770165,0.0006184328034897859,0.12199281910801228,0.023595280943811237,70,131,79,5000,0.07692804546270712,48,0.21374045801526717,0.029479408922123987,-0.004811330909141584,0.11256665877668191,0.07142826801974285,-0.0013901563050533008,0.11818850832325305,-0.015040336678635672,-0.008822654188095067,196613
BEST_vs_gen6_reference,IND_all,REC_ecfp_plus_recovered,mae,0.047994273150199364,-0.03392683929013838,0.11357128679043416,0.13017396520695862,71,131,79,5000,0.03787537904340191,39,0.21374045801526717,0.038323575672835,-0.02830210514444722,0.12429065144484594,0.214186812492146,-0.024011877066469015,0.12362124405736931,0.02306302451252785,0.06305463722744307,262147
BEST_vs_gen6_reference,IND_all,REC_ecfp_plus_recovered,offset_mae,0.07076779186984788,-0.010882786222577713,0.13590107852337102,0.04319136172765447,75,131,79,5000,0.06566130877688497,43,0.21374045801526717,0.037595727835860064,-0.004079552692016222,0.14561513643171198,0.06351979054413812,-0.0017508942892145323,0.14317133853864056,0.009525331483604746,0.049893201802569294,262147
BEST_vs_gen6_reference,IND_all,REC_ecfp_plus_recovered,shape_mae,-0.0034483163910451788,-0.0372032546377695,0.01927227260979158,0.5984803039392121,71,131,79,5000,-0.018863863752020028,41,0.21374045801526717,0.014640878991852825,-0.032596067416802044,0.025699434634711683,0.8144173304823097,-0.03272781229862233,0.0223147325662388,0.005514610154793434,0.07097125654695303,262147
exploratory_vs_gen6_reference,IND_all,GEN7_everything_EXPLORATORY,mae,0.024656276724316528,-0.03140299970526449,0.07032581552177987,0.21635672865426914,69,131,79,5000,0.007892117225895409,38,0.21374045801526717,0.02750241202739745,-0.030096819645679077,0.07940937309431213,0.3727373534284221,-0.022007926027793036,0.08210333551646441,0.05969318454768027,0.09800591019359682,262147
exploratory_vs_gen6_reference,IND_all,GEN7_everything_EXPLORATORY,offset_mae,0.044988859592685476,-0.017999495380809808,0.09390444182862245,0.08418316336732654,73,131,79,5000,0.027135187189386865,42,0.21374045801526717,0.029191476982885455,-0.01312690679297597,0.10310462597834692,0.12732422168068583,-0.00918751793670748,0.10229839652665293,0.032090348787252906,0.07282414855966184,262147
exploratory_vs_gen6_reference,IND_all,GEN7_everything_EXPLORATORY,shape_mae,0.006350543525143196,-0.007524116899323584,0.016520458961808874,0.15796840631873627,75,131,79,5000,0.0026637981469562135,42,0.21374045801526717,0.005771294858656995,-0.005139221927462064,0.017840308977748454,0.27455653634520566,-0.007546313887399951,0.01649794121885309,-0.031588768951337824,0.014844360375957322,262147
SELECT_inner_vs_gen6_reference,IND_all,SELECT_inner,mae,-0.026442153843219872,-0.09235704038845988,0.02750363951982572,0.8174365126974605,36,131,79,5000,-0.0063308852112501385,28,0.21374045801526717,0.02966090862382028,-0.08549248683524388,0.03260817914880414,0.37541268783281534,-0.11020387873937434,0.016367195213181175,-0.08935472965343735,-0.06770803161895426,262147
SELECT_inner_vs_gen6_reference,IND_all,SELECT_inner,offset_mae,-0.02353624299053489,-0.09818855946249416,0.03889907357591137,0.7440511897620475,39,131,79,5000,0.008405876807410092,31,0.21374045801526717,0.033444451918498534,-0.09011903206049122,0.04304654607942145,0.48368945024553966,-0.11820431241364207,0.025949199184072274,-0.09136823619113155,-0.07456016233144644,262147
SELECT_inner_vs_gen6_reference,IND_all,SELECT_inner,shape_mae,-0.009213022552470005,-0.028294233984575933,0.006734645153811601,0.8592281543691261,48,131,79,5000,-0.006353939202090736,33,0.21374045801526717,0.008727934651556269,-0.02658900567030079,0.00816296056536078,0.2944193149745258,-0.03291958339361849,0.004252759279875684,-0.06270677794321385,-0.056672215405709735,262147
BEST_vs_no_ligand,NULL_metal_cond,REC_ecfp_plus_recovered,mae,0.11024869055658236,0.02202457337677032,0.20797599087066737,0.007998400319936013,73,131,79,5000,0.08611059850525493,45,0.21374045801526717,0.04636617310917495,0.01794073073016597,0.20255665038299875,0.019865658609056914,0.02793634979653133,0.21594659579550257,0.02105723355782968,0.01792134088415776,262147
BEST_vs_no_ligand,NULL_metal_cond,REC_ecfp_plus_recovered,offset_mae,0.09955368936234524,-0.002110978290632669,0.21375642637663786,0.027394521095780843,67,131,79,5000,0.07627642587019673,43,0.21374045801526717,0.05253015023519553,-0.005025806257631535,0.20413318498232202,0.06177465262486504,0.0023091159499760952,0.219244363448494,0.0020053039636734648,0.019659091515906925,262147
BEST_vs_no_ligand,NULL_metal_cond,REC_ecfp_plus_recovered,shape_mae,0.06378852180308818,0.0166258818986024,0.12588457144267337,0.003999200159968006,68,131,79,5000,0.07679133205168448,47,0.21374045801526717,0.02712301081654371,0.009790755221624349,0.11778628838455202,0.02120555336550074,0.016586803552767516,0.12586455250317902,0.008021296494625931,-0.0043742592009965026,262147
gen6_reference_vs_no_ligand,NULL_metal_cond,IND_all,mae,0.06225441740638298,-0.04233752440908056,0.1982910245180273,0.1375724855028994,65,131,79,5000,0.04823521946185304,42,0.21374045801526717,0.06216794106397471,-0.061512445834889025,0.186021280647655,0.3197343216858775,-0.04970781503624325,0.18558742415287469,-0.01855011304703817,-0.030946470795893945,262147
gen6_reference_vs_no_ligand,NULL_metal_cond,IND_all,offset_mae,0.028785897492497357,-0.08446308277506664,0.1721876444584484,0.33053389322135573,54,131,79,5000,0.010615117093311751,36,0.21374045801526717,0.06639009819622985,-0.10338663489958716,0.16095842988458187,0.6657850475311855,-0.087402660567401,0.16986274439315352,-0.004511946203065805,-0.00814596354231304,262147
gen6_reference_vs_no_ligand,NULL_metal_cond,IND_all,shape_mae,0.06723683819413336,0.0154622033670224,0.13575494600657861,0.0023995200959808036,69,131,79,5000,0.09565519580370452,48,0.21374045801526717,0.03156310218417021,0.004399528728174215,0.1300741476600925,0.036304257606874064,0.008612671311834288,0.1276170957162319,-0.03209034878725277,-0.06691501779710125,262147
indicators_on_vs_off,IND_none,IND_all,mae,0.09057812820185109,0.04918045278334959,0.12129580951793018,0.0001999600079984003,87,131,79,5000,0.06420366538614901,59,0.21374045801526717,0.019186989402529362,0.05237976659050453,0.12877648981319764,1.0165007258558929e-05,0.05723527151021943,0.12890027793143732,0.06823319845380023,0.10516967307902068,262147
indicators_on_vs_off,IND_none,IND_all,offset_mae,0.09365535356623428,0.052561964011110976,0.1239709486457621,0.0001999600079984003,85,131,79,5000,0.06870901576956435,55,0.21374045801526717,0.018356852018184214,0.05710966853322227,0.13020103859924628,2.3062341624098548e-06,0.059632663971502714,0.13062870582076386,0.051659510595032515,0.07929402556489538,262147
indicators_on_vs_off,IND_none,IND_all,shape_mae,0.008481535419351706,-0.0003622488347559524,0.015015998727505206,0.03079384123175365,72,131,79,5000,0.004168993720184761,46,0.21374045801526717,0.004071565339023963,0.00037567149868057183,0.01658739934002284,0.0405171527474794,0.0015163986591235819,0.01690532882837994,0.07074588669704919,0.1017034868023596,262147
deconfound_vs_its_base,TREE_MC_ecfp_massaction,DECONF_batch,mae,-0.08292596030029525,-0.13852604674190672,-0.04060063625817912,1.0,54,131,79,5000,-0.1049015621137392,29,0.21374045801526717,0.024329606212589158,-0.1313624855139711,-0.034489435086619426,0.0010364885886006599,-0.13809199524986493,-0.04018340578700347,0.0020053039636734648,0.003824064134293353,262147
deconfound_vs_its_base,TREE_MC_ecfp_massaction,DECONF_batch,offset_mae,-0.10518096442533716,-0.1700927838160646,-0.056852872405681425,1.0,51,131,79,5000,-0.13853851484422863,26,0.21374045801526717,0.028794666695528295,-0.16250674221353928,-0.04785518663713503,0.00046789590239613803,-0.16521313886641897,-0.053658035924281276,0.019552946376962338,0.031933578612998836,262147
deconfound_vs_its_base,TREE_MC_ecfp_massaction,DECONF_batch,shape_mae,-0.00020113969634391244,-0.011103728200429347,0.012620436023822925,0.5218956208758249,58,131,79,5000,0.002414532044373994,33,0.21374045801526717,0.0056137331829959804,-0.011377223948802383,0.010974944556114558,0.9715095015712782,-0.010425795190736425,0.01341514572607295,0.020555799371180145,0.016640503548082303,262147
PADRE_vs_its_control,DECOMP_offset_shape_tree,PADRE_donors,mae,0.0850277767558482,-0.014822450755352748,0.16048804653238788,0.05398920215956809,81,131,79,5000,0.054859241611958355,47,0.21374045801526717,0.04628503365853657,-0.007118646833099776,0.1771742003447962,0.07001193950052602,-0.0021486114551603403,0.17663534005421025,0.04061854447905143,0.07090081716107985,262147
PADRE_vs_its_control,DECOMP_offset_shape_tree,PADRE_donors,offset_mae,0.09871679598029431,-0.01880251859953544,0.18761244493155288,0.05298940211957608,78,131,79,5000,0.07289906923269186,45,0.21374045801526717,0.054126961866093004,-0.00904170739449911,0.20647529935508774,0.07201254330796505,-0.005252735857780338,0.20118015928444746,0.0220601179411501,0.05860980010620721,262147
PADRE_vs_its_control,DECOMP_offset_shape_tree,PADRE_donors,shape_mae,-0.0015108960158620075,-0.006325585651365799,0.002976263161581135,0.7570485902819436,68,131,79,5000,-0.0017430845790326831,37,0.21374045801526717,0.0021749643820482495,-0.0058409174806325955,0.002819125448908581,0.48932236987973576,-0.006322841098988541,0.002979542294526943,0.0020053039636734648,-0.0008011055776904531,262147
network_vs_no_ligand,NULL_metal_cond,HNN_base_film,mae,0.051009272244856615,-0.1053749391462582,0.16808392277831594,0.247750449910018,61,131,79,5000,-0.007373589785662815,40,0.21374045801526717,0.06944443148301305,-0.08724397061839421,0.18926251510810743,0.46482610562411975,-0.09580045541324006,0.17740417380708856,-0.004511946203065805,0.03956259037712568,262147
network_vs_no_ligand,NULL_metal_cond,HNN_base_film,offset_mae,0.0450538500338314,-0.1416216195831033,0.18203999889641356,0.31333733253349333,63,131,79,5000,-0.022504779066761686,39,0.21374045801526717,0.08333122434116097,-0.12084587368625833,0.21095357375392115,0.5902826627132312,-0.11833366816228662,0.20042782183216534,0.013536206042278273,0.06314274110288824,262147
network_vs_no_ligand,NULL_metal_cond,HNN_base_film,shape_mae,0.023430166035688052,-0.016750426838361025,0.0783088383459674,0.1347730453909218,60,131,79,5000,0.04821802740585166,44,0.21374045801526717,0.024462491284540977,-0.025270913033971887,0.07213124510534799,0.34112320016559455,-0.021403496107962865,0.07311418717028823,-0.0035092867873360934,-0.048833078845908054,262147
